,target,label,score,type
0,CSCO,positive,0.9996204376220703,tweet
1,CSCO,neutral,0.9998847246170044,tweet
2,CSCO,neutral,0.999560534954071,tweet
3,CSCO,positive,0.9996204376220703,tweet
4,CSCO,positive,0.9996204376220703,tweet
5,CSCO,positive,0.9996391534805298,tweet
6,CSCO,neutral,0.9998810291290283,tweet
7,CSCO,neutral,0.9998815059661865,tweet
8,CSCO,positive,0.9981661438941956,tweet
9,CSCO,neutral,0.9998842477798462,tweet
10,CSCO,neutral,0.9998162388801575,tweet
11,CSCO,positive,0.9367027878761292,tweet
12,CSCO,neutral,0.9998533725738525,tweet
13,CSCO,neutral,0.9331116080284119,tweet
14,CSCO,neutral,0.9998840093612671,tweet
15,CSCO,neutral,0.9994975328445435,tweet
16,CSCO,neutral,0.9998761415481567,tweet
17,CSCO,neutral,0.9997984766960144,tweet
18,CSCO,neutral,0.9972172975540161,tweet
19,CSCO,neutral,0.9996672868728638,tweet
20,CSCO,neutral,0.9998495578765869,tweet
21,CSCO,neutral,0.9998680353164673,tweet
22,CSCO,neutral,0.9998658895492554,tweet
23,CSCO,neutral,0.9998805522918701,tweet
24,CSCO,positive,0.9996163845062256,tweet
25,CSCO,positive,0.9995908141136169,tweet
26,CSCO,positive,0.9995075464248657,tweet
27,CSCO,positive,0.9900435209274292,tweet
28,CSCO,neutral,0.9994283318519592,tweet
29,CSCO,neutral,0.9998847246170044,tweet
30,CSCO,neutral,0.9998458623886108,tweet
31,CSCO,neutral,0.9997963309288025,tweet
32,CSCO,neutral,0.7957667708396912,tweet
33,CSCO,neutral,0.9998483657836914,tweet
34,CSCO,neutral,0.9998515844345093,tweet
35,CSCO,neutral,0.9998313188552856,tweet
36,CSCO,neutral,0.8800379633903503,tweet
37,CSCO,positive,0.9993494153022766,tweet
38,CSCO,neutral,0.9998689889907837,tweet
39,CSCO,neutral,0.9998306035995483,tweet
40,CSCO,neutral,0.9998645782470703,tweet
41,CSCO,neutral,0.9998176693916321,tweet
42,CSCO,positive,0.998238205909729,tweet
43,CSCO,neutral,0.9992365837097168,tweet
44,CSCO,neutral,0.9998805522918701,tweet
45,CSCO,neutral,0.6417064666748047,tweet
46,CSCO,positive,0.9994801878929138,tweet
47,CSCO,neutral,0.9815860390663147,tweet
48,CSCO,neutral,0.9998805522918701,tweet
49,CSCO,neutral,0.9998841285705566,tweet
50,CSCO,neutral,0.9998883008956909,tweet
51,CSCO,neutral,0.9997037053108215,tweet
52,CSCO,neutral,0.9998805522918701,tweet
53,CSCO,neutral,0.9998534917831421,tweet
54,CSCO,neutral,0.9997037053108215,tweet
55,CSCO,positive,0.9985849857330322,tweet
56,CSCO,neutral,0.9998823404312134,tweet
57,CSCO,neutral,0.9996300935745239,tweet
58,CSCO,positive,0.9995006322860718,tweet
59,CSCO,positive,0.9987254738807678,tweet
60,CSCO,positive,0.8820081353187561,tweet
61,CSCO,neutral,0.9998446702957153,tweet
62,CSCO,neutral,0.9846550226211548,tweet
63,CSCO,neutral,0.7872799634933472,tweet
64,CSCO,neutral,0.8117077350616455,tweet
65,CSCO,neutral,0.998893678188324,tweet
66,CSCO,neutral,0.9998883008956909,tweet
67,CSCO,neutral,0.9902485013008118,tweet
68,CSCO,neutral,0.9796029925346375,tweet
69,CSCO,neutral,0.9745156168937683,tweet
70,CSCO,neutral,0.9998838901519775,tweet
71,CSCO,neutral,0.9998794794082642,tweet
72,CSCO,neutral,0.9998689889907837,tweet
73,CSCO,neutral,0.9998689889907837,tweet
74,CSCO,neutral,0.9998772144317627,tweet
75,CSCO,positive,0.9958817958831787,tweet
76,CSCO,neutral,0.999529242515564,tweet
77,CSCO,neutral,0.9998676776885986,tweet
78,FAST,neutral,0.9987432360649109,tweet
79,FAST,neutral,0.9998356103897095,tweet
80,FAST,negative,0.9939150214195251,tweet
81,FAST,neutral,0.9998735189437866,tweet
82,FAST,neutral,0.9656293988227844,tweet
83,FAST,neutral,0.9998651742935181,tweet
84,FAST,neutral,0.9998778104782104,tweet
85,FAST,neutral,0.9998599290847778,tweet
86,FAST,neutral,0.999664306640625,tweet
87,FAST,negative,0.9663920998573303,tweet
88,FAST,neutral,0.9993830919265747,tweet
89,FAST,negative,0.7807888984680176,tweet
90,FAST,neutral,0.9998076558113098,tweet
91,FAST,neutral,0.9757216572761536,tweet
92,FAST,neutral,0.9997852444648743,tweet
93,FAST,positive,0.9952383041381836,tweet
94,FAST,neutral,0.9996086955070496,tweet
95,FAST,neutral,0.9994001388549805,tweet
96,FAST,neutral,0.6399567723274231,tweet
97,FAST,neutral,0.999749481678009,tweet
98,FAST,neutral,0.9997958540916443,tweet
99,FAST,neutral,0.9823166728019714,tweet
100,FAST,neutral,0.9994593262672424,tweet
101,FAST,neutral,0.9996887445449829,tweet
102,FAST,neutral,0.865041196346283,tweet
103,FAST,neutral,0.9993985891342163,tweet
104,FAST,neutral,0.9998762607574463,tweet
105,FAST,neutral,0.9998573064804077,tweet
106,FAST,neutral,0.9998356103897095,tweet
107,FAST,neutral,0.999664306640625,tweet
108,FAST,neutral,0.9998495578765869,tweet
109,FAST,neutral,0.9435713887214661,tweet
110,FAST,positive,0.9935445785522461,tweet
111,FAST,neutral,0.863404393196106,tweet
112,FAST,neutral,0.9998762607574463,tweet
113,FAST,neutral,0.9994277358055115,tweet
114,FAST,neutral,0.9993769526481628,tweet
115,FAST,neutral,0.999871015548706,tweet
116,FAST,neutral,0.9998718500137329,tweet
117,FAST,neutral,0.9994007349014282,tweet
118,FAST,neutral,0.9998806715011597,tweet
119,FAST,neutral,0.9996930360794067,tweet
120,FAST,neutral,0.9992988109588623,tweet
121,FAST,neutral,0.999882698059082,tweet
122,FAST,neutral,0.9998346567153931,tweet
123,FAST,neutral,0.9990987777709961,tweet
124,FAST,negative,0.7539941072463989,tweet
125,FAST,positive,0.9983130693435669,tweet
126,FAST,neutral,0.9998723268508911,tweet
127,FAST,neutral,0.9580983519554138,tweet
128,FAST,neutral,0.9998231530189514,tweet
129,FAST,neutral,0.9998226761817932,tweet
130,FAST,neutral,0.9997950196266174,tweet
131,FAST,neutral,0.804948091506958,tweet
132,FAST,negative,0.9761062264442444,tweet
133,FAST,neutral,0.9996170997619629,tweet
134,FAST,positive,0.9986253976821899,tweet
135,FAST,neutral,0.9998511075973511,tweet
136,FAST,neutral,0.9998519420623779,tweet
137,FAST,neutral,0.9997633099555969,tweet
138,FAST,neutral,0.999825656414032,tweet
139,FAST,neutral,0.9998569488525391,tweet
140,FAST,neutral,0.9998692274093628,tweet
141,FAST,neutral,0.9998592138290405,tweet
142,FAST,neutral,0.9998182654380798,tweet
143,FAST,neutral,0.9995678067207336,tweet
144,FAST,positive,0.9988667964935303,tweet
145,FAST,neutral,0.9998495578765869,tweet
146,FAST,neutral,0.9998570680618286,tweet
147,FAST,neutral,0.9997490048408508,tweet
148,FAST,neutral,0.9998406171798706,tweet
149,FAST,neutral,0.9994022846221924,tweet
150,FAST,neutral,0.999832272529602,tweet
151,FAST,neutral,0.9965338706970215,tweet
152,FAST,neutral,0.999664306640625,tweet
153,FAST,neutral,0.9996892213821411,tweet
154,FAST,neutral,0.9979768395423889,tweet
155,FAST,neutral,0.9583714604377747,tweet
156,FAST,neutral,0.9980571866035461,tweet
157,FAST,neutral,0.9998692274093628,tweet
158,FAST,neutral,0.9741290211677551,tweet
159,FAST,neutral,0.9998466968536377,tweet
160,FAST,neutral,0.9998553991317749,tweet
161,FAST,negative,0.9930055737495422,tweet
162,FAST,positive,0.9309602379798889,tweet
163,FAST,positive,0.9986218214035034,tweet
164,FAST,neutral,0.9967485666275024,tweet
165,FAST,neutral,0.947971761226654,tweet
166,FAST,neutral,0.9998830556869507,tweet
167,FAST,neutral,0.9997507929801941,tweet
168,FAST,neutral,0.9998179078102112,tweet
169,FAST,neutral,0.9998884201049805,tweet
170,FAST,neutral,0.9995428323745728,tweet
171,FAST,neutral,0.9984947443008423,tweet
172,FAST,neutral,0.9991549253463745,tweet
173,FAST,neutral,0.9993613362312317,tweet
174,FAST,neutral,0.9993071556091309,tweet
175,FAST,neutral,0.9994022846221924,tweet
176,FAST,negative,0.9816981554031372,tweet
177,FAST,neutral,0.9998393058776855,tweet
178,FB,neutral,0.9998630285263062,tweet
179,FB,neutral,0.9250046610832214,tweet
180,FB,neutral,0.9998745918273926,tweet
181,FB,neutral,0.9998475313186646,tweet
182,FB,neutral,0.9998652935028076,tweet
183,FB,neutral,0.9990886449813843,tweet
184,FB,neutral,0.9998059868812561,tweet
185,FB,neutral,0.9998584985733032,tweet
186,FB,neutral,0.9998611211776733,tweet
187,FB,neutral,0.9998871088027954,tweet
188,FB,neutral,0.9996588230133057,tweet
189,FB,neutral,0.999745786190033,tweet
190,FB,neutral,0.999866247177124,tweet
191,FB,neutral,0.999771773815155,tweet
192,FB,neutral,0.9994742274284363,tweet
193,FB,neutral,0.9996969699859619,tweet
194,FB,neutral,0.9950430393218994,tweet
195,FB,neutral,0.9998328685760498,tweet
196,FB,neutral,0.9998394250869751,tweet
197,FB,neutral,0.9985871315002441,tweet
198,FB,neutral,0.9998390674591064,tweet
199,FB,neutral,0.9998698234558105,tweet
200,FB,neutral,0.9998806715011597,tweet
201,FB,neutral,0.9997956156730652,tweet
202,FB,neutral,0.9998764991760254,tweet
203,FB,neutral,0.9998059868812561,tweet
204,FB,neutral,0.9998548030853271,tweet
205,FB,neutral,0.999883770942688,tweet
206,FB,neutral,0.9998339414596558,tweet
207,FB,neutral,0.9997227787971497,tweet
208,FB,neutral,0.9996994733810425,tweet
209,FB,neutral,0.9998666048049927,tweet
210,FB,neutral,0.9975556135177612,tweet
211,FB,neutral,0.9998339414596558,tweet
212,FB,neutral,0.9998757839202881,tweet
213,FB,neutral,0.9998666048049927,tweet
214,FB,neutral,0.6611356139183044,tweet
215,FB,neutral,0.9416577219963074,tweet
216,FB,neutral,0.9998612403869629,tweet
217,FB,neutral,0.9998136162757874,tweet
218,FB,neutral,0.9998645782470703,tweet
219,FB,neutral,0.860047459602356,tweet
220,FB,positive,0.999401330947876,tweet
221,FB,neutral,0.9998781681060791,tweet
222,FB,neutral,0.9998732805252075,tweet
223,FB,neutral,0.9998733997344971,tweet
224,FB,neutral,0.9998643398284912,tweet
225,FB,neutral,0.999862551689148,tweet
226,FB,neutral,0.9998059868812561,tweet
227,FB,neutral,0.9998114705085754,tweet
228,FB,neutral,0.9998773336410522,tweet
229,FB,positive,0.9327705502510071,tweet
230,FB,neutral,0.9990886449813843,tweet
231,FB,neutral,0.9997897744178772,tweet
232,FB,neutral,0.9998894929885864,tweet
233,FB,neutral,0.9998539686203003,tweet
234,FB,neutral,0.8980369567871094,tweet
235,FB,neutral,0.942805290222168,tweet
236,FB,neutral,0.9998632669448853,tweet
237,FB,neutral,0.9998214840888977,tweet
238,FB,neutral,0.9998621940612793,tweet
239,FB,neutral,0.9998691082000732,tweet
240,FB,neutral,0.8732255697250366,tweet
241,FB,neutral,0.9998408555984497,tweet
242,FB,neutral,0.863385796546936,tweet
243,FB,neutral,0.9998658895492554,tweet
244,FB,neutral,0.9998181462287903,tweet
245,FB,neutral,0.9998823404312134,tweet
246,FB,neutral,0.9998737573623657,tweet
247,FB,neutral,0.9954918026924133,tweet
248,FB,neutral,0.9998670816421509,tweet
249,FB,neutral,0.900027871131897,tweet
250,FB,neutral,0.9998449087142944,tweet
251,FB,negative,0.7919209003448486,tweet
252,FB,neutral,0.9997956156730652,tweet
253,FB,neutral,0.999853253364563,tweet
254,FB,neutral,0.999868631362915,tweet
255,FB,neutral,0.9998059868812561,tweet
256,FB,negative,0.9963472485542297,tweet
257,FB,neutral,0.9997184872627258,tweet
258,FB,neutral,0.9998514652252197,tweet
259,FB,neutral,0.9998862743377686,tweet
260,FB,neutral,0.9998351335525513,tweet
261,FB,positive,0.7995594143867493,tweet
262,FB,neutral,0.9995310306549072,tweet
263,FB,neutral,0.9997754693031311,tweet
264,FB,neutral,0.9998688697814941,tweet
265,FB,neutral,0.9997217059135437,tweet
