,target,label,score,type
0,CSCO,positive,0.6927717328071594,tweet
1,CSCO,neutral,0.999868631362915,tweet
2,CSCO,neutral,0.7320407032966614,tweet
3,CSCO,neutral,0.9998438358306885,tweet
4,CSCO,neutral,0.9998533725738525,tweet
5,CSCO,neutral,0.9934410452842712,tweet
6,CSCO,neutral,0.958878755569458,tweet
7,CSCO,positive,0.9993821382522583,tweet
8,CSCO,neutral,0.9998552799224854,tweet
9,CSCO,neutral,0.9998875856399536,tweet
10,CSCO,positive,0.9978698492050171,tweet
11,CSCO,neutral,0.9998719692230225,tweet
12,CSCO,neutral,0.9998906850814819,tweet
13,CSCO,positive,0.9990233182907104,tweet
14,CSCO,neutral,0.9998883008956909,tweet
15,CSCO,positive,0.999440610408783,tweet
16,CSCO,neutral,0.999854326248169,tweet
17,CSCO,neutral,0.9998722076416016,tweet
18,CSCO,positive,0.9995265007019043,tweet
19,CSCO,negative,0.9722908139228821,tweet
20,CSCO,neutral,0.9996020197868347,tweet
21,CSCO,neutral,0.9996545314788818,tweet
22,CSCO,neutral,0.9998445510864258,tweet
23,CSCO,neutral,0.9996533393859863,tweet
24,CSCO,neutral,0.999890923500061,tweet
25,CSCO,neutral,0.9998903274536133,tweet
26,CSCO,neutral,0.9998685121536255,tweet
27,CSCO,neutral,0.999879002571106,tweet
28,CSCO,neutral,0.9998793601989746,tweet
29,CSCO,neutral,0.9998911619186401,tweet
30,CSCO,neutral,0.9998644590377808,tweet
31,CSCO,neutral,0.9997196793556213,tweet
32,CSCO,neutral,0.9995399713516235,tweet
33,CSCO,neutral,0.997748076915741,tweet
34,CSCO,neutral,0.9997482895851135,tweet
35,CSCO,positive,0.9174801111221313,tweet
36,CSCO,negative,0.9909517765045166,tweet
37,CSCO,positive,0.9994105100631714,tweet
38,CSCO,neutral,0.9998804330825806,tweet
39,FAST,neutral,0.999866247177124,tweet
40,FAST,neutral,0.9998818635940552,tweet
41,FAST,neutral,0.999861478805542,tweet
42,FAST,neutral,0.9996920824050903,tweet
43,FAST,neutral,0.9986263513565063,tweet
44,FAST,neutral,0.9998070597648621,tweet
45,FAST,neutral,0.9995757937431335,tweet
46,FAST,neutral,0.9998791217803955,tweet
47,FAST,neutral,0.9970999956130981,tweet
48,FAST,neutral,0.9993762373924255,tweet
49,FAST,neutral,0.9998295307159424,tweet
50,FAST,neutral,0.9998537302017212,tweet
51,FAST,positive,0.9876689314842224,tweet
52,FAST,neutral,0.9997666478157043,tweet
53,FAST,negative,0.8589534163475037,tweet
54,FAST,neutral,0.9998760223388672,tweet
55,FAST,neutral,0.9995591044425964,tweet
56,FAST,neutral,0.9998712539672852,tweet
57,FAST,positive,0.9950839877128601,tweet
58,FAST,positive,0.9957544803619385,tweet
59,FAST,neutral,0.9991400241851807,tweet
60,FAST,neutral,0.6363467574119568,tweet
61,FAST,positive,0.9984965324401855,tweet
62,FAST,neutral,0.9998654127120972,tweet
63,FAST,neutral,0.9998950958251953,tweet
64,FAST,neutral,0.9993367791175842,tweet
65,FAST,positive,0.995930016040802,tweet
66,FAST,positive,0.5952153205871582,tweet
67,FAST,neutral,0.9998363256454468,tweet
68,FAST,neutral,0.9987549781799316,tweet
69,FAST,neutral,0.9998807907104492,tweet
70,FAST,neutral,0.9991400241851807,tweet
71,FAST,negative,0.9626729488372803,tweet
72,FAST,neutral,0.9964359998703003,tweet
73,FAST,positive,0.9987472295761108,tweet
74,FAST,neutral,0.7573974132537842,tweet
75,FAST,neutral,0.9998505115509033,tweet
76,FAST,neutral,0.9991400241851807,tweet
77,FAST,neutral,0.9998815059661865,tweet
78,FAST,neutral,0.9996339082717896,tweet
79,FAST,neutral,0.9997453093528748,tweet
80,FAST,positive,0.9993290901184082,tweet
81,FAST,neutral,0.9993367791175842,tweet
82,FAST,neutral,0.9994329810142517,tweet
83,FAST,positive,0.9823818802833557,tweet
84,FAST,positive,0.9979959726333618,tweet
85,FAST,neutral,0.9990507960319519,tweet
86,FAST,neutral,0.9996840953826904,tweet
87,FAST,positive,0.9969998002052307,tweet
88,FAST,neutral,0.9990847110748291,tweet
89,FAST,neutral,0.9998537302017212,tweet
90,FAST,neutral,0.9992169141769409,tweet
91,FAST,neutral,0.998625636100769,tweet
92,FAST,neutral,0.9980044960975647,tweet
93,FAST,neutral,0.9984512329101562,tweet
94,FAST,positive,0.9718524813652039,tweet
95,FAST,neutral,0.9998537302017212,tweet
96,FAST,neutral,0.9998735189437866,tweet
97,FAST,positive,0.770256757736206,tweet
98,FAST,neutral,0.9991400241851807,tweet
99,FAST,neutral,0.9997889399528503,tweet
100,FAST,negative,0.968255341053009,tweet
101,FAST,neutral,0.999461829662323,tweet
102,FAST,neutral,0.9993860721588135,tweet
103,FAST,positive,0.9634688496589661,tweet
104,FAST,neutral,0.9998167157173157,tweet
105,FAST,neutral,0.9995569586753845,tweet
106,FAST,neutral,0.9643160104751587,tweet
107,FAST,neutral,0.9991400241851807,tweet
108,FAST,neutral,0.9996339082717896,tweet
109,FAST,neutral,0.9998537302017212,tweet
110,FAST,positive,0.9979793429374695,tweet
111,FAST,neutral,0.8220848441123962,tweet
112,FAST,neutral,0.9832252860069275,tweet
113,FAST,neutral,0.9982631802558899,tweet
114,FAST,neutral,0.9978079199790955,tweet
115,FAST,positive,0.9995747208595276,tweet
116,FAST,negative,0.9626729488372803,tweet
117,FAST,negative,0.9626729488372803,tweet
118,FAST,negative,0.9707138538360596,tweet
119,FAST,neutral,0.9998780488967896,tweet
120,FAST,neutral,0.9988709092140198,tweet
121,FAST,positive,0.9971677660942078,tweet
122,FAST,neutral,0.9997518658638,tweet
123,FAST,neutral,0.9993483424186707,tweet
124,FAST,neutral,0.9998316764831543,tweet
125,FAST,negative,0.9648995399475098,tweet
126,FAST,positive,0.5384790897369385,tweet
127,FAST,neutral,0.9998795986175537,tweet
128,FAST,neutral,0.9995833039283752,tweet
129,FAST,positive,0.9454163312911987,tweet
130,FAST,neutral,0.9978281855583191,tweet
131,FAST,neutral,0.9956843852996826,tweet
132,FAST,negative,0.9626729488372803,tweet
133,FAST,neutral,0.8605853915214539,tweet
134,FAST,neutral,0.9997256398200989,tweet
135,FAST,neutral,0.9998810291290283,tweet
136,FAST,neutral,0.8251854777336121,tweet
137,FAST,positive,0.9373262524604797,tweet
138,FAST,neutral,0.9997666478157043,tweet
139,FB,neutral,0.9998335838317871,tweet
140,FB,neutral,0.9996263980865479,tweet
141,FB,neutral,0.9998717308044434,tweet
142,FB,neutral,0.999853253364563,tweet
143,FB,neutral,0.9997310042381287,tweet
144,FB,neutral,0.9998335838317871,tweet
145,FB,neutral,0.9998881816864014,tweet
146,FB,neutral,0.9998778104782104,tweet
147,FB,neutral,0.9998637437820435,tweet
148,FB,neutral,0.985566258430481,tweet
149,FB,neutral,0.9993688464164734,tweet
150,FB,positive,0.999630331993103,tweet
151,FB,neutral,0.9998658895492554,tweet
152,FB,positive,0.9659414887428284,tweet
153,FB,neutral,0.9998311996459961,tweet
154,FB,positive,0.9994636178016663,tweet
155,FB,positive,0.9993959665298462,tweet
156,FB,neutral,0.9878766536712646,tweet
157,FB,positive,0.9988747239112854,tweet
158,FB,positive,0.9972803592681885,tweet
159,FB,neutral,0.999821126461029,tweet
160,FB,neutral,0.9979391694068909,tweet
161,FB,neutral,0.999376118183136,tweet
162,FB,neutral,0.9998432397842407,tweet
163,FB,neutral,0.9998230338096619,tweet
164,FB,neutral,0.9998449087142944,tweet
165,FB,neutral,0.9998588562011719,tweet
166,FB,neutral,0.9998470544815063,tweet
167,FB,positive,0.9940435290336609,tweet
168,FB,neutral,0.9998748302459717,tweet
169,FB,neutral,0.9998292922973633,tweet
