,target,label,score,type
0,CSCO,neutral,0.9998669624328613,tweet
1,CSCO,neutral,0.9998505115509033,tweet
2,CSCO,neutral,0.9900659322738647,tweet
3,CSCO,neutral,0.9998239874839783,tweet
4,CSCO,neutral,0.9995734095573425,tweet
5,CSCO,positive,0.999591052532196,tweet
6,CSCO,neutral,0.9998772144317627,tweet
7,FAST,neutral,0.9989047050476074,tweet
8,FAST,neutral,0.9998846054077148,tweet
9,FAST,neutral,0.9997288584709167,tweet
10,FAST,neutral,0.9468932747840881,tweet
11,FAST,positive,0.6801860928535461,tweet
12,FAST,neutral,0.9998239874839783,tweet
13,FAST,neutral,0.9998565912246704,tweet
14,FAST,neutral,0.9998576641082764,tweet
15,FAST,neutral,0.999862790107727,tweet
16,FAST,neutral,0.9989047050476074,tweet
17,FAST,negative,0.9937667846679688,tweet
18,FAST,neutral,0.9976184964179993,tweet
19,FAST,neutral,0.9998456239700317,tweet
20,FAST,neutral,0.9998121857643127,tweet
21,FAST,neutral,0.9998528957366943,tweet
22,FAST,neutral,0.9997813105583191,tweet
23,FAST,neutral,0.9998456239700317,tweet
24,FAST,positive,0.747886598110199,tweet
25,FAST,neutral,0.9998657703399658,tweet
26,FAST,neutral,0.9987637996673584,tweet
27,FAST,neutral,0.9989047050476074,tweet
28,FAST,neutral,0.9998606443405151,tweet
29,FAST,neutral,0.9997944235801697,tweet
30,FAST,neutral,0.999862790107727,tweet
31,FAST,neutral,0.9019913673400879,tweet
32,FAST,neutral,0.9997953772544861,tweet
33,FAST,neutral,0.9998394250869751,tweet
34,FAST,neutral,0.7983273267745972,tweet
35,FAST,neutral,0.8636478185653687,tweet
36,FAST,positive,0.9991318583488464,tweet
37,FAST,neutral,0.9905477166175842,tweet
38,FAST,neutral,0.9964703321456909,tweet
39,FAST,positive,0.9937883019447327,tweet
40,FAST,neutral,0.9998565912246704,tweet
41,FAST,neutral,0.7335394024848938,tweet
42,FAST,neutral,0.8858112692832947,tweet
43,FAST,neutral,0.9998576641082764,tweet
44,FAST,neutral,0.9997417330741882,tweet
45,FAST,neutral,0.9989047050476074,tweet
46,FAST,neutral,0.9998400211334229,tweet
47,FAST,neutral,0.9998321533203125,tweet
48,FAST,neutral,0.999862790107727,tweet
49,FAST,neutral,0.9998847246170044,tweet
50,FAST,neutral,0.6292878985404968,tweet
51,FAST,neutral,0.999862790107727,tweet
52,FAST,neutral,0.9998806715011597,tweet
53,FAST,neutral,0.9998565912246704,tweet
54,FAST,neutral,0.9997181296348572,tweet
55,FAST,neutral,0.9998651742935181,tweet
56,FAST,neutral,0.9998576641082764,tweet
57,FAST,neutral,0.9997556805610657,tweet
58,FAST,neutral,0.9998565912246704,tweet
59,FAST,neutral,0.9988987445831299,tweet
60,FAST,neutral,0.9998847246170044,tweet
61,FAST,neutral,0.8802866339683533,tweet
62,FAST,neutral,0.9998846054077148,tweet
63,FAST,neutral,0.9998263716697693,tweet
64,FAST,neutral,0.9976184964179993,tweet
65,FAST,neutral,0.9998725652694702,tweet
66,FAST,neutral,0.999862790107727,tweet
67,FAST,neutral,0.9998412132263184,tweet
68,FAST,neutral,0.9997168183326721,tweet
69,FAST,neutral,0.999862790107727,tweet
70,FAST,neutral,0.9986306428909302,tweet
71,FAST,neutral,0.9997801184654236,tweet
72,FAST,neutral,0.9997739195823669,tweet
73,FAST,neutral,0.9997003078460693,tweet
74,FAST,neutral,0.9998784065246582,tweet
75,FAST,neutral,0.9998412132263184,tweet
76,FAST,negative,0.9935595989227295,tweet
77,FAST,neutral,0.999862790107727,tweet
78,FAST,positive,0.9345731735229492,tweet
79,FAST,neutral,0.9998565912246704,tweet
80,FAST,neutral,0.9998332262039185,tweet
81,FAST,neutral,0.999862790107727,tweet
82,FAST,negative,0.8188516497612,tweet
83,FAST,positive,0.9874783754348755,tweet
84,FAST,neutral,0.9996395111083984,tweet
85,FAST,neutral,0.9993822574615479,tweet
86,FAST,neutral,0.9997126460075378,tweet
87,FAST,neutral,0.9930025935173035,tweet
88,FAST,neutral,0.9913731217384338,tweet
89,FAST,neutral,0.8914246559143066,tweet
90,FAST,neutral,0.9997678399085999,tweet
91,FAST,neutral,0.9993150234222412,tweet
92,FAST,neutral,0.999862790107727,tweet
93,FAST,neutral,0.9998736381530762,tweet
94,FAST,neutral,0.9998835325241089,tweet
95,FAST,neutral,0.9998847246170044,tweet
96,FAST,neutral,0.9997678399085999,tweet
97,FAST,neutral,0.9998568296432495,tweet
98,FAST,neutral,0.9998847246170044,tweet
99,FAST,neutral,0.999862790107727,tweet
100,FAST,neutral,0.9997976422309875,tweet
101,FAST,neutral,0.6292878985404968,tweet
102,FAST,neutral,0.9998725652694702,tweet
103,FAST,neutral,0.9998847246170044,tweet
